ProdutoID;Nome;Descrição;Preço;Estoque;CategoriaID;FornecedorID
5191;Produto 5191;Descrição do Produto 5191;114.54;244;4;1
5192;Produto 5192;Descrição do Produto 5192;834.02;2;4;5
5193;Produto 5193;Descrição do Produto 5193;787.46;351;3;1
5194;Produto 5194;Descrição do Produto 5194;485.23;135;10;5
5195;Produto 5195;Descrição do Produto 5195;29.96;475;8;3
5196;Produto 5196;Descrição do Produto 5196;853.26;432;10;2
5197;Produto 5197;Descrição do Produto 5197;597.43;411;8;5
5198;Produto 5198;Descrição do Produto 5198;248.69;385;7;4
5199;Produto 5199;Descrição do Produto 5199;483.37;101;4;4
5200;Produto 5200;Descrição do Produto 5200;127.18;196;6;1
5201;Produto 5201;Descrição do Produto 5201;905.51;481;5;3
5202;Produto 5202;Descrição do Produto 5202;408.71;354;6;3
5203;Produto 5203;Descrição do Produto 5203;962.32;478;7;2
5204;Produto 5204;Descrição do Produto 5204;404.3;166;4;2
5205;Produto 5205;Descrição do Produto 5205;394.91;405;3;2
5206;Produto 5206;Descrição do Produto 5206;700.65;284;5;2
5207;Produto 5207;Descrição do Produto 5207;138.18;454;5;1
5208;Produto 5208;Descrição do Produto 5208;336.47;470;5;4
5209;Produto 5209;Descrição do Produto 5209;47.31;190;10;5
5210;Produto 5210;Descrição do Produto 5210;781.31;257;6;2
5211;Produto 5211;Descrição do Produto 5211;270.02;162;4;3
5212;Produto 5212;Descrição do Produto 5212;900.66;228;8;3
5213;Produto 5213;Descrição do Produto 5213;467.01;14;6;1
5214;Produto 5214;Descrição do Produto 5214;871.48;314;5;1
5215;Produto 5215;Descrição do Produto 5215;953.36;491;7;5
5216;Produto 5216;Descrição do Produto 5216;492.51;314;2;2
5217;Produto 5217;Descrição do Produto 5217;936.37;231;9;5
5218;Produto 5218;Descrição do Produto 5218;284.46;98;4;1
5219;Produto 5219;Descrição do Produto 5219;604.35;62;6;3
5220;Produto 5220;Descrição do Produto 5220;608.91;223;6;5
5221;Produto 5221;Descrição do Produto 5221;507.93;476;4;4
5222;Produto 5222;Descrição do Produto 5222;631.52;441;9;4
5223;Produto 5223;Descrição do Produto 5223;810.65;366;10;5
5224;Produto 5224;Descrição do Produto 5224;383.28;479;10;1
5225;Produto 5225;Descrição do Produto 5225;904.24;133;7;1
5226;Produto 5226;Descrição do Produto 5226;536.82;298;2;2
5227;Produto 5227;Descrição do Produto 5227;264.2;275;3;5
5228;Produto 5228;Descrição do Produto 5228;654.17;55;6;4
5229;Produto 5229;Descrição do Produto 5229;983.67;140;8;5
5230;Produto 5230;Descrição do Produto 5230;10.55;315;3;3
5231;Produto 5231;Descrição do Produto 5231;173.96;414;2;4
5232;Produto 5232;Descrição do Produto 5232;168.58;458;2;3
5233;Produto 5233;Descrição do Produto 5233;795.99;378;8;5
5234;Produto 5234;Descrição do Produto 5234;763.12;159;5;3
5235;Produto 5235;Descrição do Produto 5235;916.42;1;9;3
5236;Produto 5236;Descrição do Produto 5236;342.2;401;6;3
5237;Produto 5237;Descrição do Produto 5237;963.69;388;6;3
5238;Produto 5238;Descrição do Produto 5238;393.94;402;3;1
5239;Produto 5239;Descrição do Produto 5239;272.32;500;2;3
5240;Produto 5240;Descrição do Produto 5240;602.08;438;1;3
5241;Produto 5241;Descrição do Produto 5241;599.34;79;1;1
5242;Produto 5242;Descrição do Produto 5242;898.12;278;9;2
5243;Produto 5243;Descrição do Produto 5243;606.56;230;8;3
5244;Produto 5244;Descrição do Produto 5244;643.46;280;7;5
5245;Produto 5245;Descrição do Produto 5245;990.93;487;7;5
5246;Produto 5246;Descrição do Produto 5246;660.0;159;6;3
5247;Produto 5247;Descrição do Produto 5247;913.42;138;7;4
5248;Produto 5248;Descrição do Produto 5248;562.6;375;3;1
5249;Produto 5249;Descrição do Produto 5249;949.62;402;10;1
5250;Produto 5250;Descrição do Produto 5250;873.97;8;7;4
5251;Produto 5251;Descrição do Produto 5251;65.84;166;4;4
5252;Produto 5252;Descrição do Produto 5252;704.78;438;5;3
5253;Produto 5253;Descrição do Produto 5253;690.58;443;10;1
5254;Produto 5254;Descrição do Produto 5254;287.82;79;1;1
5255;Produto 5255;Descrição do Produto 5255;559.71;426;7;5
5256;Produto 5256;Descrição do Produto 5256;894.66;17;2;4
5257;Produto 5257;Descrição do Produto 5257;563.42;255;2;4
5258;Produto 5258;Descrição do Produto 5258;485.53;60;5;5
5259;Produto 5259;Descrição do Produto 5259;835.09;494;5;5
5260;Produto 5260;Descrição do Produto 5260;269.14;337;7;3
5261;Produto 5261;Descrição do Produto 5261;877.66;218;6;5
5262;Produto 5262;Descrição do Produto 5262;203.69;500;3;3
5263;Produto 5263;Descrição do Produto 5263;426.37;381;3;4
5264;Produto 5264;Descrição do Produto 5264;637.42;376;3;4
5265;Produto 5265;Descrição do Produto 5265;79.42;165;1;2
5266;Produto 5266;Descrição do Produto 5266;778.15;203;2;3
5267;Produto 5267;Descrição do Produto 5267;461.54;305;1;1
5268;Produto 5268;Descrição do Produto 5268;91.28;80;2;5
5269;Produto 5269;Descrição do Produto 5269;69.22;132;7;1
5270;Produto 5270;Descrição do Produto 5270;76.01;278;10;4
5271;Produto 5271;Descrição do Produto 5271;104.8;486;2;4
5272;Produto 5272;Descrição do Produto 5272;381.96;72;7;1
5273;Produto 5273;Descrição do Produto 5273;181.31;119;9;4
5274;Produto 5274;Descrição do Produto 5274;682.95;14;5;1
5275;Produto 5275;Descrição do Produto 5275;366.24;159;6;4
5276;Produto 5276;Descrição do Produto 5276;953.14;426;8;1
5277;Produto 5277;Descrição do Produto 5277;275.95;245;6;5
5278;Produto 5278;Descrição do Produto 5278;540.24;291;9;5
5279;Produto 5279;Descrição do Produto 5279;308.62;365;4;4
5280;Produto 5280;Descrição do Produto 5280;174.47;454;7;2
5281;Produto 5281;Descrição do Produto 5281;953.91;200;7;2
5282;Produto 5282;Descrição do Produto 5282;371.03;411;5;1
5283;Produto 5283;Descrição do Produto 5283;692.4;188;8;4
5284;Produto 5284;Descrição do Produto 5284;261.89;365;1;4
5285;Produto 5285;Descrição do Produto 5285;274.37;237;6;5
5286;Produto 5286;Descrição do Produto 5286;891.65;369;5;1
5287;Produto 5287;Descrição do Produto 5287;598.62;246;7;3
5288;Produto 5288;Descrição do Produto 5288;823.24;177;9;1
5289;Produto 5289;Descrição do Produto 5289;359.15;125;1;5
5290;Produto 5290;Descrição do Produto 5290;640.89;150;9;3
5291;Produto 5291;Descrição do Produto 5291;159.95;238;10;4
5292;Produto 5292;Descrição do Produto 5292;347.61;99;10;4
5293;Produto 5293;Descrição do Produto 5293;70.15;159;5;1
5294;Produto 5294;Descrição do Produto 5294;74.96;293;8;5
5295;Produto 5295;Descrição do Produto 5295;696.97;18;1;2
5296;Produto 5296;Descrição do Produto 5296;962.76;304;6;3
5297;Produto 5297;Descrição do Produto 5297;32.87;291;4;3
5298;Produto 5298;Descrição do Produto 5298;537.22;425;7;2
5299;Produto 5299;Descrição do Produto 5299;489.24;75;4;4
5300;Produto 5300;Descrição do Produto 5300;99.93;132;1;5
5301;Produto 5301;Descrição do Produto 5301;160.18;84;8;2
5302;Produto 5302;Descrição do Produto 5302;37.55;27;5;5
5303;Produto 5303;Descrição do Produto 5303;343.5;219;4;1
5304;Produto 5304;Descrição do Produto 5304;511.33;305;3;5
5305;Produto 5305;Descrição do Produto 5305;547.34;12;5;4
5306;Produto 5306;Descrição do Produto 5306;763.01;189;6;2
5307;Produto 5307;Descrição do Produto 5307;117.88;468;4;1
5308;Produto 5308;Descrição do Produto 5308;529.65;367;3;3
5309;Produto 5309;Descrição do Produto 5309;594.12;70;3;3
5310;Produto 5310;Descrição do Produto 5310;626.86;448;2;5
5311;Produto 5311;Descrição do Produto 5311;333.66;282;5;3
5312;Produto 5312;Descrição do Produto 5312;792.41;172;4;5
5313;Produto 5313;Descrição do Produto 5313;827.07;212;6;1
5314;Produto 5314;Descrição do Produto 5314;156.97;46;2;2
5315;Produto 5315;Descrição do Produto 5315;721.45;324;3;2
5316;Produto 5316;Descrição do Produto 5316;233.69;412;5;4
5317;Produto 5317;Descrição do Produto 5317;466.43;232;4;3
5318;Produto 5318;Descrição do Produto 5318;464.76;332;6;3
5319;Produto 5319;Descrição do Produto 5319;926.9;471;3;3
5320;Produto 5320;Descrição do Produto 5320;375.17;189;5;1
5321;Produto 5321;Descrição do Produto 5321;322.58;457;1;4
5322;Produto 5322;Descrição do Produto 5322;502.26;215;10;2
5323;Produto 5323;Descrição do Produto 5323;200.29;359;3;5
5324;Produto 5324;Descrição do Produto 5324;636.01;423;2;2
5325;Produto 5325;Descrição do Produto 5325;236.6;495;9;2
5326;Produto 5326;Descrição do Produto 5326;313.32;104;7;1
5327;Produto 5327;Descrição do Produto 5327;938.61;7;2;2
5328;Produto 5328;Descrição do Produto 5328;80.5;406;4;3
5329;Produto 5329;Descrição do Produto 5329;548.34;131;5;2
5330;Produto 5330;Descrição do Produto 5330;370.21;308;7;5
5331;Produto 5331;Descrição do Produto 5331;196.64;491;8;3
5332;Produto 5332;Descrição do Produto 5332;401.58;283;6;1
5333;Produto 5333;Descrição do Produto 5333;299.39;489;5;4
5334;Produto 5334;Descrição do Produto 5334;888.45;442;2;2
5335;Produto 5335;Descrição do Produto 5335;671.33;117;1;5
5336;Produto 5336;Descrição do Produto 5336;120.95;142;7;2
5337;Produto 5337;Descrição do Produto 5337;513.62;80;10;4
5338;Produto 5338;Descrição do Produto 5338;886.76;300;8;4
5339;Produto 5339;Descrição do Produto 5339;238.08;403;2;4
5340;Produto 5340;Descrição do Produto 5340;917.95;17;5;5
5341;Produto 5341;Descrição do Produto 5341;915.19;105;10;4
5342;Produto 5342;Descrição do Produto 5342;336.59;91;9;3
5343;Produto 5343;Descrição do Produto 5343;987.13;386;9;3
5344;Produto 5344;Descrição do Produto 5344;851.9;76;1;4
5345;Produto 5345;Descrição do Produto 5345;221.24;82;8;4
5346;Produto 5346;Descrição do Produto 5346;990.79;237;8;1
5347;Produto 5347;Descrição do Produto 5347;745.45;497;1;5
5348;Produto 5348;Descrição do Produto 5348;807.68;233;5;5
5349;Produto 5349;Descrição do Produto 5349;554.21;396;4;2
5350;Produto 5350;Descrição do Produto 5350;545.49;318;3;1
5351;Produto 5351;Descrição do Produto 5351;18.87;248;5;3
5352;Produto 5352;Descrição do Produto 5352;808.76;167;9;2
5353;Produto 5353;Descrição do Produto 5353;384.54;31;10;1
5354;Produto 5354;Descrição do Produto 5354;629.4;212;10;3
5355;Produto 5355;Descrição do Produto 5355;717.15;32;4;2
5356;Produto 5356;Descrição do Produto 5356;914.86;290;10;4
5357;Produto 5357;Descrição do Produto 5357;321.03;479;5;5
5358;Produto 5358;Descrição do Produto 5358;155.44;95;8;3
5359;Produto 5359;Descrição do Produto 5359;616.99;205;6;1
5360;Produto 5360;Descrição do Produto 5360;367.2;469;8;5
5361;Produto 5361;Descrição do Produto 5361;537.69;299;8;3
5362;Produto 5362;Descrição do Produto 5362;119.03;218;9;4
5363;Produto 5363;Descrição do Produto 5363;404.4;179;7;2
5364;Produto 5364;Descrição do Produto 5364;278.33;309;5;4
5365;Produto 5365;Descrição do Produto 5365;540.21;226;4;4
5366;Produto 5366;Descrição do Produto 5366;267.68;92;7;3
5367;Produto 5367;Descrição do Produto 5367;162.23;184;8;4
5368;Produto 5368;Descrição do Produto 5368;796.26;185;9;3
5369;Produto 5369;Descrição do Produto 5369;634.26;437;6;3
5370;Produto 5370;Descrição do Produto 5370;128.35;80;10;1
5371;Produto 5371;Descrição do Produto 5371;419.41;288;2;4
5372;Produto 5372;Descrição do Produto 5372;964.39;90;9;4
5373;Produto 5373;Descrição do Produto 5373;590.29;83;10;3
5374;Produto 5374;Descrição do Produto 5374;332.36;53;5;2
5375;Produto 5375;Descrição do Produto 5375;687.2;401;10;3
5376;Produto 5376;Descrição do Produto 5376;315.58;94;1;2
5377;Produto 5377;Descrição do Produto 5377;530.16;450;10;1
5378;Produto 5378;Descrição do Produto 5378;406.93;372;10;3
5379;Produto 5379;Descrição do Produto 5379;394.74;39;7;2
5380;Produto 5380;Descrição do Produto 5380;286.92;183;4;2
5381;Produto 5381;Descrição do Produto 5381;509.13;491;4;3
5382;Produto 5382;Descrição do Produto 5382;249.58;224;7;5
5383;Produto 5383;Descrição do Produto 5383;477.39;270;9;4
5384;Produto 5384;Descrição do Produto 5384;499.95;295;7;5
5385;Produto 5385;Descrição do Produto 5385;417.7;286;7;3
5386;Produto 5386;Descrição do Produto 5386;317.93;180;7;4
5387;Produto 5387;Descrição do Produto 5387;829.41;203;10;3
5388;Produto 5388;Descrição do Produto 5388;584.01;168;6;5
5389;Produto 5389;Descrição do Produto 5389;313.76;38;3;1
5390;Produto 5390;Descrição do Produto 5390;553.43;494;10;3
5391;Produto 5391;Descrição do Produto 5391;332.86;479;9;1
5392;Produto 5392;Descrição do Produto 5392;975.14;97;5;2
5393;Produto 5393;Descrição do Produto 5393;388.06;323;5;3
5394;Produto 5394;Descrição do Produto 5394;526.16;304;6;3
5395;Produto 5395;Descrição do Produto 5395;623.28;50;7;4
5396;Produto 5396;Descrição do Produto 5396;324.61;81;2;4
5397;Produto 5397;Descrição do Produto 5397;585.62;235;6;2
5398;Produto 5398;Descrição do Produto 5398;880.92;243;4;5
5399;Produto 5399;Descrição do Produto 5399;943.09;199;5;1
5400;Produto 5400;Descrição do Produto 5400;738.67;99;9;4
5401;Produto 5401;Descrição do Produto 5401;556.36;422;3;2
5402;Produto 5402;Descrição do Produto 5402;253.81;478;10;1
5403;Produto 5403;Descrição do Produto 5403;394.79;213;3;1
5404;Produto 5404;Descrição do Produto 5404;661.22;386;1;1
5405;Produto 5405;Descrição do Produto 5405;930.08;346;9;3
5406;Produto 5406;Descrição do Produto 5406;611.27;111;2;3
5407;Produto 5407;Descrição do Produto 5407;812.43;468;7;2
5408;Produto 5408;Descrição do Produto 5408;361.38;462;9;3
5409;Produto 5409;Descrição do Produto 5409;989.5;216;1;2
5410;Produto 5410;Descrição do Produto 5410;111.03;263;8;5
5411;Produto 5411;Descrição do Produto 5411;789.89;348;8;4
5412;Produto 5412;Descrição do Produto 5412;597.08;401;5;5
5413;Produto 5413;Descrição do Produto 5413;955.99;140;6;5
5414;Produto 5414;Descrição do Produto 5414;168.02;329;8;4
5415;Produto 5415;Descrição do Produto 5415;61.59;234;6;3
5416;Produto 5416;Descrição do Produto 5416;602.36;73;5;3
5417;Produto 5417;Descrição do Produto 5417;120.29;228;9;2
5418;Produto 5418;Descrição do Produto 5418;794.23;151;9;3
5419;Produto 5419;Descrição do Produto 5419;424.1;65;3;4
5420;Produto 5420;Descrição do Produto 5420;994.56;70;8;4
5421;Produto 5421;Descrição do Produto 5421;419.14;342;7;1
5422;Produto 5422;Descrição do Produto 5422;920.38;100;2;4
5423;Produto 5423;Descrição do Produto 5423;928.15;442;9;5
5424;Produto 5424;Descrição do Produto 5424;34.2;270;7;1
5425;Produto 5425;Descrição do Produto 5425;506.69;429;5;3
5426;Produto 5426;Descrição do Produto 5426;405.14;482;5;1
5427;Produto 5427;Descrição do Produto 5427;715.18;444;5;1
5428;Produto 5428;Descrição do Produto 5428;645.49;461;8;5
5429;Produto 5429;Descrição do Produto 5429;17.0;65;6;4
5430;Produto 5430;Descrição do Produto 5430;681.54;279;7;3
5431;Produto 5431;Descrição do Produto 5431;900.13;164;2;3
5432;Produto 5432;Descrição do Produto 5432;245.28;138;3;5
5433;Produto 5433;Descrição do Produto 5433;633.71;394;6;1
5434;Produto 5434;Descrição do Produto 5434;22.54;424;2;4
5435;Produto 5435;Descrição do Produto 5435;550.62;410;9;4
5436;Produto 5436;Descrição do Produto 5436;203.1;416;8;4
5437;Produto 5437;Descrição do Produto 5437;131.75;42;6;5
5438;Produto 5438;Descrição do Produto 5438;637.74;434;6;5
5439;Produto 5439;Descrição do Produto 5439;301.48;297;3;3
5440;Produto 5440;Descrição do Produto 5440;657.17;188;9;4
5441;Produto 5441;Descrição do Produto 5441;936.84;250;2;2
5442;Produto 5442;Descrição do Produto 5442;92.36;106;10;1
5443;Produto 5443;Descrição do Produto 5443;377.59;321;10;1
5444;Produto 5444;Descrição do Produto 5444;830.17;24;9;1
5445;Produto 5445;Descrição do Produto 5445;617.38;244;2;3
5446;Produto 5446;Descrição do Produto 5446;352.92;44;6;5
5447;Produto 5447;Descrição do Produto 5447;759.37;262;1;2
5448;Produto 5448;Descrição do Produto 5448;133.46;389;4;3
5449;Produto 5449;Descrição do Produto 5449;463.26;441;10;2
5450;Produto 5450;Descrição do Produto 5450;215.92;444;9;3
5451;Produto 5451;Descrição do Produto 5451;925.4;247;7;4
5452;Produto 5452;Descrição do Produto 5452;691.47;78;3;2
5453;Produto 5453;Descrição do Produto 5453;470.65;380;7;4
5454;Produto 5454;Descrição do Produto 5454;631.47;7;7;5
5455;Produto 5455;Descrição do Produto 5455;111.05;12;6;3
5456;Produto 5456;Descrição do Produto 5456;671.8;369;9;1
5457;Produto 5457;Descrição do Produto 5457;844.77;277;7;5
5458;Produto 5458;Descrição do Produto 5458;125.19;403;5;3
5459;Produto 5459;Descrição do Produto 5459;872.67;173;3;2
5460;Produto 5460;Descrição do Produto 5460;244.57;351;8;3
5461;Produto 5461;Descrição do Produto 5461;222.6;154;10;2
5462;Produto 5462;Descrição do Produto 5462;183.72;174;9;1
5463;Produto 5463;Descrição do Produto 5463;597.2;438;4;4
5464;Produto 5464;Descrição do Produto 5464;647.79;457;4;4
5465;Produto 5465;Descrição do Produto 5465;443.8;317;10;3
5466;Produto 5466;Descrição do Produto 5466;723.28;335;8;5
5467;Produto 5467;Descrição do Produto 5467;870.12;99;8;5
5468;Produto 5468;Descrição do Produto 5468;457.27;185;7;2
5469;Produto 5469;Descrição do Produto 5469;597.66;163;5;5
5470;Produto 5470;Descrição do Produto 5470;407.31;108;2;4
5471;Produto 5471;Descrição do Produto 5471;602.51;190;5;1
5472;Produto 5472;Descrição do Produto 5472;704.63;264;5;3
5473;Produto 5473;Descrição do Produto 5473;331.04;155;2;1
5474;Produto 5474;Descrição do Produto 5474;339.02;415;6;1
5475;Produto 5475;Descrição do Produto 5475;141.88;276;5;3
5476;Produto 5476;Descrição do Produto 5476;50.77;169;5;2
5477;Produto 5477;Descrição do Produto 5477;348.53;41;8;2
5478;Produto 5478;Descrição do Produto 5478;435.06;34;5;1
5479;Produto 5479;Descrição do Produto 5479;354.81;357;4;3
5480;Produto 5480;Descrição do Produto 5480;360.65;71;6;1
5481;Produto 5481;Descrição do Produto 5481;871.74;456;8;1
5482;Produto 5482;Descrição do Produto 5482;505.4;192;5;2
5483;Produto 5483;Descrição do Produto 5483;488.67;93;2;5
5484;Produto 5484;Descrição do Produto 5484;46.19;310;1;2
5485;Produto 5485;Descrição do Produto 5485;890.79;197;6;5
5486;Produto 5486;Descrição do Produto 5486;954.33;434;6;5
5487;Produto 5487;Descrição do Produto 5487;277.8;354;10;1
5488;Produto 5488;Descrição do Produto 5488;388.62;203;6;2
5489;Produto 5489;Descrição do Produto 5489;351.41;149;5;3
5490;Produto 5490;Descrição do Produto 5490;54.6;128;2;1
5491;Produto 5491;Descrição do Produto 5491;116.32;173;6;1
5492;Produto 5492;Descrição do Produto 5492;459.7;400;5;5
5493;Produto 5493;Descrição do Produto 5493;521.57;449;4;3
5494;Produto 5494;Descrição do Produto 5494;708.05;271;3;4
5495;Produto 5495;Descrição do Produto 5495;625.43;441;10;5
5496;Produto 5496;Descrição do Produto 5496;999.13;426;7;5
